Frontier,Washington,3020,US-Canada Border,2021-11-01,Truck Containers Loaded,490,49,-117.832,POINT (-117.831527 49.0005)
International Falls,Minnesota,3604,US-Canada Border,2021-11-01,Truck Containers Empty,604,48.608,-93.401,POINT (-93.401355 48.6078)
Vanceboro,Maine,105,US-Canada Border,2021-11-01,Trucks,55,45.569,-67.429,POINT (-67.428541 45.568761)
Alcan,Alaska,3104,US-Canada Border,2021-11-01,Trucks,406,62.615,-141.001,POINT (-141.001444 62.614961)
Ysleta,Texas,2401,US-Mexico Border,2021-11-01,Personal Vehicle Passengers,411229,31.673,-106.335,POINT (-106.335449846028 31.6731261376859)
Buffalo Niagara Falls,New York,901,US-Canada Border,2021-11-01,Bus Passengers,1557,43.095,-79.056,POINT (-79.055847 43.09549)
Pinecreek,Minnesota,3425,US-Canada Border,2021-11-01,Personal Vehicles,61,49,-95.978,POINT (-95.977694 48.999916)
Van Buren,Maine,108,US-Canada Border,2021-11-01,Trucks,1463,47.16,-67.931,POINT (-67.930799 47.159645)
Sault Sainte Marie,Michigan,3803,US-Canada Border,2021-11-01,Truck Containers Loaded,2801,46.509,-84.361,POINT (-84.360833 46.508611)
Nogales,Arizona,2604,US-Mexico Border,2021-11-01,Rail Containers Empty,2311,31.333,-110.943,POINT (-110.942516 31.332839)
International Falls,Minnesota,3604,US-Canada Border,2021-11-01,Train Passengers,666,48.608,-93.401,POINT (-93.401355 48.6078)
Massena,New York,704,US-Canada Border,2021-11-01,Truck Containers Loaded,1436,44.991,-74.74,POINT (-74.739722 44.990556)
Nogales,Arizona,2604,US-Mexico Border,2021-11-01,Truck Containers Empty,7253,31.333,-110.943,POINT (-110.942516 31.332839)
Jackman,Maine,104,US-Canada Border,2021-11-01,Truck Containers Loaded,1815,45.806,-70.397,POINT (-70.396722 45.805661)
Fort Fairfield,Maine,107,US-Canada Border,2021-11-01,Trucks,413,46.765,-67.789,POINT (-67.789471 46.765323)
Lancaster,Minnesota,3430,US-Canada Border,2021-11-01,Trucks,429,49,-96.801,POINT (-96.800527 49.000194)
Point Roberts,Washington,3017,US-Canada Border,2021-11-01,Truck Containers Loaded,109,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Ogdensburg,New York,701,US-Canada Border,2021-11-01,Personal Vehicles,7090,44.733,-75.458,POINT (-75.4577501759 44.7330898624)
Del Bonita,Montana,3322,US-Canada Border,2021-11-01,Personal Vehicle Passengers,1059,48.999,-112.788,POINT (-112.78825 48.998555)
Ysleta,Texas,2401,US-Mexico Border,2021-11-01,Trucks,57306,31.673,-106.335,POINT (-106.335449846028 31.6731261376859)
Eastport,Idaho,3302,US-Canada Border,2021-11-01,Rail Containers Empty,528,49.001,-116.181,POINT (-116.181027 49.000555)
Hansboro,North Dakota,3415,US-Canada Border,2021-11-01,Personal Vehicles,109,49,-99.347,POINT (-99.346527 48.999583)
Laurier,Washington,3016,US-Canada Border,2021-11-01,Truck Containers Loaded,338,49,-118.224,POINT (-118.223777 49.000083)
Brownsville,Texas,2301,US-Mexico Border,2021-11-01,Truck Containers Empty,20408,25.952,-97.401,POINT (-97.40067 25.95155)
Progreso,Texas,2309,US-Mexico Border,2021-11-01,Pedestrians,88776,26.062,-97.95,POINT (-97.949958 26.062133)
Point Roberts,Washington,3017,US-Canada Border,2021-11-01,Buses,39,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Beecher Falls,Vermont,206,US-Canada Border,2021-11-01,Truck Containers Empty,498,45.013,-71.505,POINT (-71.505309 45.013411)
Metaline Falls,Washington,3025,US-Canada Border,2021-11-01,Personal Vehicles,445,49,-117.299,POINT (-117.299444 48.999972)
Sarles,North Dakota,3409,US-Canada Border,2021-11-01,Truck Containers Loaded,5,49,-98.938,POINT (-98.938361 49.000027)
Sweetgrass,Montana,3310,US-Canada Border,2021-11-01,Train Passengers,96,48.998,-111.96,POINT (-111.959611 48.998388)
Grand Portage,Minnesota,3613,US-Canada Border,2021-11-01,Personal Vehicles,1760,48.001,-89.585,POINT (-89.58515 48.001427)
Norton,Vermont,211,US-Canada Border,2021-11-01,Train Passengers,34,45.011,-71.793,POINT (-71.793219 45.010771)
Neche,North Dakota,3404,US-Canada Border,2021-11-01,Truck Containers Loaded,216,49.001,-97.557,POINT (-97.557333 49.000527)
Oroville,Washington,3019,US-Canada Border,2021-11-01,Bus Passengers,83,49,-119.462,POINT (-119.461833 49.000083)
Douglas,Arizona,2601,US-Mexico Border,2021-11-01,Pedestrians,71513,31.334,-109.56,POINT (-109.560344 31.334043)
Tecate,California,2505,US-Mexico Border,2021-11-01,Pedestrians,63139,32.576,-116.626,POINT (-116.626216 32.576428)
Noonan,North Dakota,3420,US-Canada Border,2021-11-01,Personal Vehicles,207,48.999,-103.004,POINT (-103.004361 48.999333)
Sumas,Washington,3009,US-Canada Border,2021-11-01,Trucks,5898,49.002,-122.265,POINT (-122.264805 49.002388)
Madawaska,Maine,109,US-Canada Border,2021-11-01,Personal Vehicles,2192,47.36,-68.329,POINT (-68.328684 47.360052)
Sumas,Washington,3009,US-Canada Border,2021-11-01,Buses,8,49.002,-122.265,POINT (-122.264805 49.002388)
Grand Portage,Minnesota,3613,US-Canada Border,2021-11-01,Trucks,877,48.001,-89.585,POINT (-89.58515 48.001427)
Neche,North Dakota,3404,US-Canada Border,2021-11-01,Trucks,611,49.001,-97.557,POINT (-97.557333 49.000527)
Brownsville,Texas,2301,US-Mexico Border,2021-11-01,Trains,72,25.952,-97.401,POINT (-97.40067 25.95155)
Porthill,Idaho,3308,US-Canada Border,2021-11-01,Truck Containers Empty,153,49,-116.499,POINT (-116.49925 48.999861)
Ferry,Washington,3013,US-Canada Border,2021-11-01,Personal Vehicle Passengers,315,49,-118.761,POINT (-118.761166 49.000083)
International Falls,Minnesota,3604,US-Canada Border,2021-11-01,Personal Vehicles,2966,48.608,-93.401,POINT (-93.401355 48.6078)
Santa Teresa,New Mexico,2408,US-Mexico Border,2021-11-01,Truck Containers Empty,4271,31.784,-106.679,POINT (-106.679437 31.783939)
El Paso,Texas,2402,US-Mexico Border,2021-11-01,Trucks,14978,31.764,-106.451,POINT (-106.451188 31.764363)
Madawaska,Maine,109,US-Canada Border,2021-11-01,Pedestrians,5,47.36,-68.329,POINT (-68.328684 47.360052)
Jackman,Maine,104,US-Canada Border,2021-11-01,Personal Vehicle Passengers,4726,45.806,-70.397,POINT (-70.396722 45.805661)
Lukeville,Arizona,2602,US-Mexico Border,2021-11-01,Buses,40,31.88,-112.817,POINT (-112.817077 31.880195)
Calexico East,California,2507,US-Mexico Border,2021-11-01,Trains,21,32.673,-115.388,POINT (-115.388018 32.673389)
Highgate Springs,Vermont,212,US-Canada Border,2021-11-01,Train Passengers,24,45.015,-73.085,POINT (-73.085037 45.015414)
Norton,Vermont,211,US-Canada Border,2021-11-01,Trucks,609,45.011,-71.793,POINT (-71.793219 45.010771)
Trout River,New York,715,US-Canada Border,2021-11-01,Rail Containers Empty,737,44.992,-74.308,POINT (-74.308172 44.992058)
International Falls,Minnesota,3604,US-Canada Border,2021-11-01,Rail Containers Empty,14308,48.608,-93.401,POINT (-93.401355 48.6078)
Pembina,North Dakota,3401,US-Canada Border,2021-11-01,Trucks,20312,49,-97.237,POINT (-97.237036 49.000453)
Port Huron,Michigan,3802,US-Canada Border,2021-11-01,Rail Containers Loaded,18174,42.999,-82.424,POINT (-82.423611 42.998611)
Calexico East,California,2507,US-Mexico Border,2021-11-01,Bus Passengers,96,32.673,-115.388,POINT (-115.388018 32.673389)
Jackman,Maine,104,US-Canada Border,2021-11-01,Trucks,5794,45.806,-70.397,POINT (-70.396722 45.805661)
San Ysidro,California,2504,US-Mexico Border,2021-11-01,Buses,1269,32.543,-117.029,POINT (-117.028761 32.542528)
Columbus,New Mexico,2406,US-Mexico Border,2021-11-01,Personal Vehicle Passengers,53883,31.784,-107.628,POINT (-107.627948 31.783742)
Presidio,Texas,2403,US-Mexico Border,2021-11-01,Bus Passengers,115,29.562,-104.395,POINT (-104.394907 29.561827)
Santa Teresa,New Mexico,2408,US-Mexico Border,2021-11-01,Personal Vehicle Passengers,100190,31.784,-106.679,POINT (-106.679437 31.783939)
Massena,New York,704,US-Canada Border,2021-11-01,Personal Vehicles,50084,44.991,-74.74,POINT (-74.739722 44.990556)
Sweetgrass,Montana,3310,US-Canada Border,2021-11-01,Personal Vehicle Passengers,22359,48.998,-111.96,POINT (-111.959611 48.998388)
Rio Grande City,Texas,2307,US-Mexico Border,2021-11-01,Trucks,4293,26.366,-98.803,POINT (-98.802513 26.365761)
Calais,Maine,115,US-Canada Border,2021-11-01,Personal Vehicles,8418,45.189,-67.275,POINT (-67.275381 45.188548)
Alexandria Bay,New York,708,US-Canada Border,2021-11-01,Truck Containers Empty,1733,44.347,-75.984,POINT (-75.983592 44.347229)
Lukeville,Arizona,2602,US-Mexico Border,2021-11-01,Trucks,71,31.88,-112.817,POINT (-112.817077 31.880195)
Roseau,Minnesota,3426,US-Canada Border,2021-11-01,Personal Vehicle Passengers,800,49,-95.766,POINT (-95.766469 48.999538)
International Falls,Minnesota,3604,US-Canada Border,2021-11-01,Pedestrians,155,48.608,-93.401,POINT (-93.401355 48.6078)
Tecate,California,2505,US-Mexico Border,2021-11-01,Truck Containers Empty,2383,32.576,-116.626,POINT (-116.626216 32.576428)
Andrade,California,2502,US-Mexico Border,2021-11-01,Personal Vehicles,33524,32.718,-114.728,POINT (-114.72832 32.718143)
Derby Line,Vermont,209,US-Canada Border,2021-11-01,Truck Containers Loaded,7705,45.006,-72.099,POINT (-72.099279 45.005739)
Vanceboro,Maine,105,US-Canada Border,2021-11-01,Personal Vehicles,231,45.569,-67.429,POINT (-67.428541 45.568761)
Wildhorse,Montana,3323,US-Canada Border,2021-11-01,Trucks,59,48.999,-110.215,POINT (-110.215083 48.999361)
Champlain Rouses Point,New York,712,US-Canada Border,2021-11-01,Trucks,26178,45.009,-73.453,POINT (-73.4526634854 45.0088325953)
Brownsville,Texas,2301,US-Mexico Border,2021-11-01,Truck Containers Loaded,12292,25.952,-97.401,POINT (-97.40067 25.95155)
Buffalo Niagara Falls,New York,901,US-Canada Border,2021-11-01,Rail Containers Empty,2530,43.095,-79.056,POINT (-79.055847 43.09549)
Lukeville,Arizona,2602,US-Mexico Border,2021-11-01,Truck Containers Loaded,67,31.88,-112.817,POINT (-112.817077 31.880195)
Oroville,Washington,3019,US-Canada Border,2021-11-01,Trucks,2602,49,-119.462,POINT (-119.461833 49.000083)
Tecate,California,2505,US-Mexico Border,2021-11-01,Personal Vehicle Passengers,112088,32.576,-116.626,POINT (-116.626216 32.576428)
Calexico East,California,2507,US-Mexico Border,2021-11-01,Trucks,35494,32.673,-115.388,POINT (-115.388018 32.673389)
Raymond,Montana,3301,US-Canada Border,2021-11-01,Personal Vehicles,1041,48.999,-104.574,POINT (-104.574333 48.999194)
St John,North Dakota,3405,US-Canada Border,2021-11-01,Trucks,141,48.999,-99.659,POINT (-99.659111 48.999277)
Eagle Pass,Texas,2303,US-Mexico Border,2021-11-01,Personal Vehicle Passengers,444283,28.705,-100.512,POINT (-100.511977 28.705483)
Pembina,North Dakota,3401,US-Canada Border,2021-11-01,Bus Passengers,23,49,-97.237,POINT (-97.237036 49.000453)
Northgate,North Dakota,3406,US-Canada Border,2021-11-01,Rail Containers Loaded,197,48.999,-102.275,POINT (-102.27475 48.998833)
Turner,Montana,3306,US-Canada Border,2021-11-01,Personal Vehicles,490,49,-108.388,POINT (-108.387916 48.999527)
Roseau,Minnesota,3426,US-Canada Border,2021-11-01,Personal Vehicles,602,49,-95.766,POINT (-95.766469 48.999538)
Laredo,Texas,2304,US-Mexico Border,2021-11-01,Rail Containers Empty,20684,27.5,-99.507,POINT (-99.507412 27.499561)
San Luis,Arizona,2608,US-Mexico Border,2021-11-01,Truck Containers Empty,1356,32.485,-114.782,POINT (-114.7822222 32.485)
Laurier,Washington,3016,US-Canada Border,2021-11-01,Trains,6,49,-118.224,POINT (-118.223777 49.000083)
Skagway,Alaska,3103,US-Canada Border,2021-11-01,Trucks,165,59.63,-135.164,POINT (-135.164444 59.629722)
Walhalla,North Dakota,3407,US-Canada Border,2021-11-01,Truck Containers Loaded,97,49,-97.908,POINT (-97.908416 49.000472)
Del Rio,Texas,2302,US-Mexico Border,2021-11-01,Trucks,6182,29.327,-100.928,POINT (-100.927612 29.326784)
Roosville,Montana,3318,US-Canada Border,2021-11-01,Truck Containers Loaded,560,49,-115.056,POINT (-115.056027 48.999638)
Sherwood,North Dakota,3414,US-Canada Border,2021-11-01,Truck Containers Empty,211,48.999,-101.628,POINT (-101.627527 48.999305)
Calexico East,California,2507,US-Mexico Border,2021-11-01,Buses,16,32.673,-115.388,POINT (-115.388018 32.673389)
Sherwood,North Dakota,3414,US-Canada Border,2021-11-01,Pedestrians,1,48.999,-101.628,POINT (-101.627527 48.999305)
Pembina,North Dakota,3401,US-Canada Border,2021-11-01,Rail Containers Loaded,9486,49,-97.237,POINT (-97.237036 49.000453)
Presidio,Texas,2403,US-Mexico Border,2021-11-01,Buses,65,29.562,-104.395,POINT (-104.394907 29.561827)
San Ysidro,California,2504,US-Mexico Border,2021-11-01,Pedestrians,527798,32.543,-117.029,POINT (-117.028761 32.542528)
Piegan,Montana,3316,US-Canada Border,2021-11-01,Trucks,185,48.998,-113.379,POINT (-113.378777 48.998083)
Calexico East,California,2507,US-Mexico Border,2021-11-01,Train Passengers,19,32.673,-115.388,POINT (-115.388018 32.673389)
Fortuna,North Dakota,3417,US-Canada Border,2021-11-01,Personal Vehicles,264,49,-103.809,POINT (-103.80925 48.999555)
Eastport,Idaho,3302,US-Canada Border,2021-11-01,Train Passengers,184,49.001,-116.181,POINT (-116.181027 49.000555)
Wildhorse,Montana,3323,US-Canada Border,2021-11-01,Personal Vehicles,452,48.999,-110.215,POINT (-110.215083 48.999361)
Del Bonita,Montana,3322,US-Canada Border,2021-11-01,Truck Containers Empty,70,48.999,-112.788,POINT (-112.78825 48.998555)
International Falls,Minnesota,3604,US-Canada Border,2021-11-01,Trains,334,48.608,-93.401,POINT (-93.401355 48.6078)
Oroville,Washington,3019,US-Canada Border,2021-11-01,Truck Containers Empty,975,49,-119.462,POINT (-119.461833 49.000083)
Derby Line,Vermont,209,US-Canada Border,2021-11-01,Pedestrians,2,45.006,-72.099,POINT (-72.099279 45.005739)
Brownsville,Texas,2301,US-Mexico Border,2021-11-01,Personal Vehicles,340388,25.952,-97.401,POINT (-97.40067 25.95155)
Houlton,Maine,106,US-Canada Border,2021-11-01,Personal Vehicles,4210,46.135,-67.781,POINT (-67.781288 46.134879)
Grand Portage,Minnesota,3613,US-Canada Border,2021-11-01,Bus Passengers,23,48.001,-89.585,POINT (-89.58515 48.001427)
Jackman,Maine,104,US-Canada Border,2021-11-01,Truck Containers Empty,3762,45.806,-70.397,POINT (-70.396722 45.805661)
Roma,Texas,2310,US-Mexico Border,2021-11-01,Truck Containers Loaded,2107,26.404,-99.019,POINT (-99.018981 26.403928)
Sherwood,North Dakota,3414,US-Canada Border,2021-11-01,Trucks,275,48.999,-101.628,POINT (-101.627527 48.999305)
Port Huron,Michigan,3802,US-Canada Border,2021-11-01,Train Passengers,501,42.999,-82.424,POINT (-82.423611 42.998611)
Houlton,Maine,106,US-Canada Border,2021-11-01,Personal Vehicle Passengers,6749,46.135,-67.781,POINT (-67.781288 46.134879)
Sweetgrass,Montana,3310,US-Canada Border,2021-11-01,Truck Containers Empty,2664,48.998,-111.96,POINT (-111.959611 48.998388)
Eastport,Idaho,3302,US-Canada Border,2021-11-01,Trains,102,49.001,-116.181,POINT (-116.181027 49.000555)
Laurier,Washington,3016,US-Canada Border,2021-11-01,Rail Containers Loaded,134,49,-118.224,POINT (-118.223777 49.000083)
Champlain Rouses Point,New York,712,US-Canada Border,2021-11-01,Buses,29,45.009,-73.453,POINT (-73.4526634854 45.0088325953)
Columbus,New Mexico,2406,US-Mexico Border,2021-11-01,Truck Containers Loaded,2525,31.784,-107.628,POINT (-107.627948 31.783742)
Eastport,Idaho,3302,US-Canada Border,2021-11-01,Personal Vehicle Passengers,4634,49.001,-116.181,POINT (-116.181027 49.000555)
Jackman,Maine,104,US-Canada Border,2021-11-01,Rail Containers Loaded,646,45.806,-70.397,POINT (-70.396722 45.805661)
Calexico East,California,2507,US-Mexico Border,2021-11-01,Truck Containers Loaded,19035,32.673,-115.388,POINT (-115.388018 32.673389)
Turner,Montana,3306,US-Canada Border,2021-11-01,Pedestrians,5,49,-108.388,POINT (-108.387916 48.999527)
Ogdensburg,New York,701,US-Canada Border,2021-11-01,Trucks,3614,44.733,-75.458,POINT (-75.4577501759 44.7330898624)
Wildhorse,Montana,3323,US-Canada Border,2021-11-01,Personal Vehicle Passengers,791,48.999,-110.215,POINT (-110.215083 48.999361)
Trout River,New York,715,US-Canada Border,2021-11-01,Trains,47,44.992,-74.308,POINT (-74.308172 44.992058)
Richford,Vermont,203,US-Canada Border,2021-11-01,Personal Vehicle Passengers,1245,45.012,-72.589,POINT (-72.588559 45.01174)
Opheim,Montana,3317,US-Canada Border,2021-11-01,Personal Vehicle Passengers,60,49,-106.378,POINT (-106.377583 48.999527)
Westhope,North Dakota,3419,US-Canada Border,2021-11-01,Personal Vehicles,136,49,-101.017,POINT (-101.017277 48.999611)
Baudette,Minnesota,3424,US-Canada Border,2021-11-01,Personal Vehicles,1241,48.719,-94.59,POINT (-94.590467 48.719109)
Scobey,Montana,3309,US-Canada Border,2021-11-01,Truck Containers Empty,17,49,-105.408,POINT (-105.407638 48.999527)
Eagle Pass,Texas,2303,US-Mexico Border,2021-11-01,Rail Containers Empty,13356,28.705,-100.512,POINT (-100.511977 28.705483)
Jackman,Maine,104,US-Canada Border,2021-11-01,Rail Containers Empty,850,45.806,-70.397,POINT (-70.396722 45.805661)
Point Roberts,Washington,3017,US-Canada Border,2021-11-01,Trucks,191,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Sherwood,North Dakota,3414,US-Canada Border,2021-11-01,Personal Vehicles,259,48.999,-101.628,POINT (-101.627527 48.999305)
Port Huron,Michigan,3802,US-Canada Border,2021-11-01,Personal Vehicles,29581,42.999,-82.424,POINT (-82.423611 42.998611)
Eastport,Maine,103,US-Canada Border,2021-11-01,Personal Vehicle Passengers,7808,44.859,-66.98,POINT (-66.98007566 44.8594395785)
Richford,Vermont,203,US-Canada Border,2021-11-01,Train Passengers,26,45.012,-72.589,POINT (-72.588559 45.01174)
Champlain Rouses Point,New York,712,US-Canada Border,2021-11-01,Rail Containers Empty,683,45.009,-73.453,POINT (-73.4526634854 45.0088325953)
Port Huron,Michigan,3802,US-Canada Border,2021-11-01,Truck Containers Empty,12687,42.999,-82.424,POINT (-82.423611 42.998611)
Oroville,Washington,3019,US-Canada Border,2021-11-01,Pedestrians,329,49,-119.462,POINT (-119.461833 49.000083)
Metaline Falls,Washington,3025,US-Canada Border,2021-11-01,Truck Containers Empty,285,49,-117.299,POINT (-117.299444 48.999972)
Ambrose,North Dakota,3410,US-Canada Border,2021-11-01,Personal Vehicle Passengers,42,48.999,-103.487,POINT (-103.486555 48.999305)
Andrade,California,2502,US-Mexico Border,2021-11-01,Pedestrians,61100,32.718,-114.728,POINT (-114.72832 32.718143)
Maida,North Dakota,3416,US-Canada Border,2021-11-01,Truck Containers Empty,109,49,-98.365,POINT (-98.36525 49.00025)
Laredo,Texas,2304,US-Mexico Border,2021-11-01,Personal Vehicle Passengers,663288,27.5,-99.507,POINT (-99.507412 27.499561)
Metaline Falls,Washington,3025,US-Canada Border,2021-11-01,Pedestrians,10,49,-117.299,POINT (-117.299444 48.999972)
Eagle Pass,Texas,2303,US-Mexico Border,2021-11-01,Pedestrians,54093,28.705,-100.512,POINT (-100.511977 28.705483)
Westhope,North Dakota,3419,US-Canada Border,2021-11-01,Personal Vehicle Passengers,231,49,-101.017,POINT (-101.017277 48.999611)
Jackman,Maine,104,US-Canada Border,2021-11-01,Trains,26,45.806,-70.397,POINT (-70.396722 45.805661)
Danville,Washington,3012,US-Canada Border,2021-11-01,Truck Containers Loaded,12,49,-118.504,POINT (-118.503722 49.000083)
Lancaster,Minnesota,3430,US-Canada Border,2021-11-01,Truck Containers Empty,402,49,-96.801,POINT (-96.800527 49.000194)
Alcan,Alaska,3104,US-Canada Border,2021-11-01,Personal Vehicles,735,62.615,-141.001,POINT (-141.001444 62.614961)
Van Buren,Maine,108,US-Canada Border,2021-11-01,Truck Containers Empty,622,47.16,-67.931,POINT (-67.930799 47.159645)
Derby Line,Vermont,209,US-Canada Border,2021-11-01,Bus Passengers,143,45.006,-72.099,POINT (-72.099279 45.005739)
